column  row  current_HV_Setting  new_HV_Setting  Voltage_change
17      33     1040.000         1049.020         +  9.020
17      34     1040.000         1005.867         - 34.133
17      35     1040.000         1044.845         +  4.845
17      36     1040.000         1025.314         - 14.686
17      37     1040.000         1014.858         - 25.142
17      38     1040.000         1022.434         - 17.566
17      39     1040.000         1036.227         -  3.773
18      00     1040.000         1017.044         - 22.956
18      01     1040.000         1023.077         - 16.923
18      02     1040.000         1017.992         - 22.008
18      03     1040.000         1028.665         - 11.335
18      04     1040.000          978.507         - 61.493
18      05     1040.000         1022.839         - 17.161
18      06     1040.000         1032.590         -  7.410
18      07     1040.000         1014.832         - 25.168
18      08     1040.000         1025.787         - 14.213
18      09     1040.000         1016.157         - 23.843
18      10     1040.000          898.669         -141.331
18      11     1040.000          901.939         -138.061
18      12     1040.000          858.619         -181.381
18      13     1040.000          931.717         -108.283
18      14     1040.000          901.939         -138.061
18      15     1040.000          834.949         -205.051
18      16     1040.000          952.971         - 87.029
18      17     1040.000          895.457         -144.543
18      18     1040.000          877.269         -162.731
18      19     1040.000          859.934         -180.066
18      20     1040.000          946.040         - 93.960
18      21     1040.000          929.441         -110.559
18      22     1040.000          840.485         -199.515
18      23     1040.000          882.706         -157.294
18      24     1040.000          940.683         - 99.317
18      25     1040.000          932.627         -107.373
18      26     1040.000          917.487         -122.513
18      27     1040.000          900.213         -139.787
18      28     1040.000          931.319         -108.681
18      29     1040.000          901.939         -138.061
18      30     1040.000         1029.345         - 10.655
18      31     1040.000         1035.835         -  4.165
18      32     1040.000         1034.774         -  5.226
18      33     1040.000         1035.976         -  4.024
18      34     1040.000         1050.000         + 10.000
18      35     1040.000         1025.071         - 14.929
18      36     1040.000         1022.783         - 17.217
18      37     1040.000         1004.444         - 35.556
18      38     1040.000         1050.000         + 10.000
18      39     1040.000         1050.000         + 10.000
19      00     1040.000          983.877         - 56.123
19      01     1040.000         1006.700         - 33.300
19      02     1040.000         1022.281         - 17.719
19      03     1040.000          996.047         - 43.953
19      04     1040.000         1034.727         -  5.273
19      05     1040.000         1024.929         - 15.071
19      06     1040.000         1029.404         - 10.596
19      07     1040.000         1008.066         - 31.934
19      08     1040.000         1035.397         -  4.603
19      09     1040.000         1018.152         - 21.848
19      10     1040.000          901.939         -138.061
19      11     1040.000          884.392         -155.608
19      12     1040.000          904.923         -135.077
19      13     1040.000          896.020         -143.980
19      14     1040.000          903.319         -136.681
19      15     1040.000          901.489         -138.511
19      16     1040.000          871.181         -168.819
19      17     1040.000          901.939         -138.061
19      18     1040.000          851.944         -188.056
19      21     1040.000          895.872         -144.128
19      22     1040.000          901.939         -138.061
19      23     1040.000          874.351         -165.649
19      24     1040.000          925.050         -114.950
19      25     1040.000          909.490         -130.510
19      26     1040.000          861.461         -178.539
19      27     1040.000          901.939         -138.061
19      28     1040.000          862.439         -177.561
19      29     1040.000          901.921         -138.079
19      30     1040.000         1038.820         -  1.180
19      31     1040.000          983.208         - 56.792
19      32     1040.000         1050.000         + 10.000
19      33     1040.000         1035.085         -  4.915
19      34     1040.000         1050.000         + 10.000
19      35     1040.000         1034.263         -  5.737
19      36     1040.000         1027.961         - 12.039
19      37     1040.000         1034.541         -  5.459
19      38     1040.000         1033.124         -  6.876
19      39     1040.000         1047.588         +  7.588
20      00     1040.000         1025.959         - 14.041
20      01     1040.000         1028.665         - 11.335
20      02     1040.000         1027.464         - 12.536
20      03     1040.000         1033.201         -  6.799
20      04     1040.000         1035.366         -  4.634
20      05     1040.000         1030.237         -  9.763
20      06     1040.000         1025.185         - 14.815
20      07     1040.000         1023.133         - 16.867
20      08     1040.000         1041.868         +  1.868
20      09     1040.000         1023.681         - 16.319
20      10     1040.000          893.312         -146.688
20      11     1040.000          899.076         -140.924
20      12     1040.000          862.635         -177.365
20      13     1040.000          909.000         -131.000
20      14     1040.000          959.385         - 80.615
20      15     1040.000          847.522         -192.478
20      16     1040.000          923.015         -116.985
20      17     1040.000          901.939         -138.061
20      18     1040.000          859.940         -180.060
20      21     1040.000          927.764         -112.236
20      22     1040.000          901.939         -138.061
20      23     1040.000          838.654         -201.346
20      24     1040.000          936.958         -103.042
20      25     1040.000          913.011         -126.989
20      26     1040.000          965.750         - 74.250
20      27     1040.000          912.504         -127.496
20      28     1040.000          898.669         -141.331
20      29     1040.000          870.753         -169.247
20      30     1040.000         1009.798         - 30.202
20      31     1040.000         1018.893         - 21.107
20      32     1040.000         1026.521         - 13.479
20      33     1040.000         1015.630         - 24.370
20      34     1040.000         1029.716         - 10.284
20      35     1040.000         1019.462         - 20.538
20      36     1040.000         1033.369         -  6.631
20      37     1040.000          989.337         - 50.663
20      38     1040.000         1034.062         -  5.938
20      39     1040.000         1040.766         +  0.766
21      00     1040.000          997.455         - 42.545
21      01     1040.000         1022.504         - 17.496
21      02     1040.000         1020.499         - 19.501
21      03     1040.000         1031.845         -  8.155
21      04     1040.000         1048.441         +  8.441
21      05     1040.000          974.064         - 65.936
21      06     1040.000          996.434         - 43.566
21      07     1040.000         1026.362         - 13.638
21      08     1040.000         1028.548         - 11.452
21      09     1040.000         1008.682         - 31.318
21      10     1040.000          964.325         - 75.675
21      11     1040.000          901.939         -138.061
21      12     1040.000          901.939         -138.061
21      13     1040.000          933.490         -106.510
21      14     1040.000          938.224         -101.776
21      15     1040.000          866.197         -173.803
21      16     1040.000          901.939         -138.061
21      17     1040.000          931.669         -108.331
21      18     1040.000          938.856         -101.144
21      19     1040.000          829.727         -210.273
21      20     1040.000          862.222         -177.778
21      21     1040.000          898.752         -141.248
21      22     1040.000          901.939         -138.061
21      23     1040.000          920.054         -119.946
21      24     1040.000          867.009         -172.991
21      25     1040.000          963.947         - 76.053
21      26     1040.000          901.265         -138.735
21      27     1040.000          851.963         -188.037
21      28     1040.000          901.943         -138.057
21      29     1040.000          901.939         -138.061
21      30     1040.000         1026.233         - 13.767
21      31     1040.000         1024.091         - 15.909
21      32     1040.000         1037.254         -  2.746
21      33     1040.000         1037.016         -  2.984
21      34     1040.000         1032.620         -  7.380
21      35     1040.000         1030.596         -  9.404
21      36     1040.000         1018.005         - 21.995
21      37     1040.000         1029.167         - 10.833
21      38     1040.000         1011.785         - 28.215
21      39     1040.000         1024.857         - 15.143
22      00     1040.000         1022.587         - 17.413
22      01     1040.000         1022.741         - 17.259
22      02     1040.000         1024.289         - 15.711
22      03     1040.000         1024.020         - 15.980
22      04     1040.000         1022.448         - 17.552
22      05     1040.000         1014.898         - 25.102
22      06     1040.000         1031.407         -  8.593
22      07     1040.000          951.246         - 88.754
22      08     1040.000         1024.772         - 15.228
22      09     1040.000          996.445         - 43.555
22      10     1040.000          891.989         -148.011
22      11     1040.000          901.939         -138.061
22      12     1040.000          931.452         -108.548
22      13     1040.000          866.605         -173.395
22      14     1040.000          928.992         -111.008
22      15     1040.000          875.808         -164.192
22      16     1040.000          860.887         -179.113
22      17     1040.000          896.029         -143.971
22      18     1040.000          869.270         -170.730
22      19     1040.000          940.414         - 99.586
22      20     1040.000          898.508         -141.492
22      21     1040.000          872.394         -167.606
22      22     1040.000          879.883         -160.117
22      23     1040.000          958.876         - 81.124
22      24     1040.000          954.560         - 85.440
22      25     1040.000          915.963         -124.037
22      26     1040.000          952.197         - 87.803
22      27     1040.000          851.596         -188.404
22      28     1040.000          915.467         -124.533
22      29     1040.000          936.148         -103.852
22      30     1040.000         1027.610         - 12.390
22      31     1040.000         1034.263         -  5.737
22      32     1040.000         1034.124         -  5.876
22      33     1040.000         1029.300         - 10.700
22      34     1040.000         1030.521         -  9.479
22      35     1040.000         1007.284         - 32.716
22      36     1040.000         1022.727         - 17.273
22      37     1040.000         1021.117         - 18.883
22      38     1040.000         1023.710         - 16.290
22      39     1040.000         1034.852         -  5.148
23      00     1040.000         1050.000         + 10.000
23      01     1040.000         1029.286         - 10.714
23      02     1040.000         1041.554         +  1.554
23      03     1040.000         1017.243         - 22.757
23      04     1040.000         1011.886         - 28.114
23      05     1040.000         1026.840         - 13.160
23      06     1040.000         1028.166         - 11.834
23      07     1040.000         1006.700         - 33.300
23      08     1040.000         1024.829         - 15.171
23      09     1040.000          966.546         - 73.454
23      10     1040.000          884.060         -155.940
23      11     1040.000          901.939         -138.061
23      12     1040.000          943.311         - 96.689
23      13     1040.000          970.833         - 69.167
23      14     1040.000          901.939         -138.061
23      15     1040.000          958.057         - 81.943
23      16     1040.000          889.638         -150.362
23      17     1040.000          901.939         -138.061
23      18     1040.000          901.939         -138.061
23      19     1040.000          855.125         -184.875
23      20     1040.000          876.646         -163.354
23      21     1040.000          884.914         -155.086
23      22     1040.000          890.934         -149.066
23      23     1040.000          901.939         -138.061
23      24     1040.000          903.998         -136.002
23      25     1040.000          871.821         -168.179
23      26     1040.000          882.205         -157.795
23      27     1040.000          901.939         -138.061
23      28     1040.000          889.510         -150.490
23      29     1040.000          931.452         -108.548
23      30     1040.000         1022.225         - 17.775
23      31     1040.000         1050.000         + 10.000
23      32     1040.000         1031.076         -  8.924
23      33     1040.000         1031.679         -  8.321
23      34     1040.000         1021.781         - 18.219
23      35     1040.000         1026.334         - 13.666
23      36     1040.000         1037.683         -  2.317
23      37     1040.000         1020.581         - 19.419
23      38     1040.000         1023.822         - 16.178
23      39     1040.000         1050.000         + 10.000
24      00     1040.000         1020.609         - 19.391
24      01     1040.000         1006.809         - 33.191
24      02     1040.000         1006.676         - 33.324
24      03     1040.000         1024.701         - 15.299
24      04     1040.000         1026.521         - 13.479
24      05     1040.000         1024.162         - 15.838
24      06     1040.000         1024.672         - 15.328
24      07     1040.000         1035.288         -  4.712
24      08     1040.000         1023.231         - 16.769
24      09     1040.000         1026.854         - 13.146
24      10     1040.000          879.382         -160.618
24      11     1040.000          878.411         -161.589
24      12     1040.000          901.930         -138.070
24      13     1040.000          932.676         -107.324
24      14     1040.000          901.943         -138.057
24      15     1040.000          890.611         -149.389
24      16     1040.000          856.588         -183.412
24      17     1040.000          941.060         - 98.940
24      18     1040.000          901.368         -138.632
24      19     1040.000          897.934         -142.066
24      20     1040.000          903.109         -136.891
24      21     1040.000          901.943         -138.057
24      22     1040.000          890.897         -149.103
24      23     1040.000          901.943         -138.057
24      24     1040.000          901.939         -138.061
24      25     1040.000          857.872         -182.128
24      26     1040.000          959.913         - 80.087
24      27     1040.000          900.209         -139.791
24      28     1040.000          960.635         - 79.365
24      29     1040.000          901.939         -138.061
24      30     1040.000         1030.297         -  9.703
24      31     1040.000         1025.357         - 14.643
24      32     1040.000         1028.828         - 11.172
24      33     1040.000         1006.011         - 33.989
24      34     1040.000         1026.262         - 13.738
24      35     1040.000         1035.366         -  4.634
24      36     1040.000         1027.508         - 12.492
24      37     1040.000         1027.552         - 12.448
24      38     1040.000         1050.000         + 10.000
24      39     1040.000         1027.319         - 12.681
25      00     1040.000          993.048         - 46.952
25      01     1040.000         1050.000         + 10.000
25      02     1040.000          992.812         - 47.188
25      03     1040.000         1018.018         - 21.982
25      04     1040.000         1020.061         - 19.939
25      05     1040.000         1034.309         -  5.691
25      06     1040.000         1012.434         - 27.566
25      07     1040.000         1012.090         - 27.910
25      08     1040.000         1038.098         -  1.902
25      09     1040.000         1033.216         -  6.784
25      10     1040.000          837.154         -202.846
25      11     1040.000          901.939         -138.061
25      12     1040.000          902.522         -137.478
25      13     1040.000          897.476         -142.524
25      14     1040.000          901.939         -138.061
25      15     1040.000          898.787         -141.213
25      16     1040.000          889.339         -150.661
25      17     1040.000          881.999         -158.001
25      18     1040.000          901.939         -138.061
25      19     1040.000          882.220         -157.780
25      20     1040.000          894.376         -145.624
25      21     1040.000          886.782         -153.218
25      22     1040.000          901.651         -138.349
25      23     1040.000          851.944         -188.056
25      24     1040.000          836.417         -203.583
25      25     1040.000          953.446         - 86.554
25      26     1040.000          889.379         -150.621
25      27     1040.000          867.006         -172.994
25      28     1040.000          901.939         -138.061
25      29     1040.000          933.940         -106.060
25      30     1040.000         1012.920         - 27.080
25      31     1040.000         1013.446         - 26.554
25      32     1040.000         1017.750         - 22.250
25      33     1040.000         1016.632         - 23.368
25      34     1040.000         1012.128         - 27.872
25      35     1040.000         1043.715         +  3.715
25      36     1040.000          993.682         - 46.318
25      37     1040.000         1034.572         -  5.428
25      38     1040.000         1047.346         +  7.346
25      39     1040.000         1023.724         - 16.276
26      00     1040.000         1011.405         - 28.595
26      01     1040.000         1026.391         - 13.609
26      02     1040.000          979.119         - 60.881
26      03     1040.000         1013.640         - 26.360
26      04     1040.000         1026.492         - 13.508
26      05     1040.000         1025.543         - 14.457
26      06     1040.000          985.117         - 54.883
26      07     1040.000         1026.724         - 13.276
26      08     1040.000         1026.724         - 13.276
26      09     1040.000          998.116         - 41.884
26      10     1040.000          857.884         -182.116
26      11     1040.000          954.050         - 85.950
26      12     1040.000          901.939         -138.061
26      13     1040.000          897.024         -142.976
26      14     1040.000          838.448         -201.552
26      15     1040.000          901.642         -138.358
26      16     1040.000          892.206         -147.794
26      17     1040.000          888.899         -151.101
26      18     1040.000          901.939         -138.061
26      19     1040.000          961.810         - 78.190
26      20     1040.000          891.452         -148.548
26      21     1040.000          843.949         -196.051
26      22     1040.000          956.401         - 83.599
26      23     1040.000          901.939         -138.061
26      24     1040.000          895.128         -144.872
26      25     1040.000          944.124         - 95.876
26      26     1040.000          898.508         -141.492
26      27     1040.000          956.118         - 83.882
26      28     1040.000          975.215         - 64.785
26      29     1040.000          956.202         - 83.798
26      30     1040.000         1031.106         -  8.894
26      31     1040.000          986.129         - 53.871
26      32     1040.000         1037.492         -  2.508
26      33     1040.000         1021.393         - 18.607
26      34     1040.000         1020.376         - 19.624
26      35     1040.000         1028.518         - 11.482
26      36     1040.000         1038.434         -  1.566
26      37     1040.000         1026.738         - 13.262
26      38     1040.000         1034.108         -  5.892
26      39     1040.000         1035.101         -  4.899
27      00     1040.000         1027.159         - 12.841
27      01     1040.000         1018.880         - 21.120
27      02     1040.000         1021.407         - 18.593
27      03     1040.000         1017.644         - 22.356
27      04     1040.000         1028.430         - 11.570
27      05     1040.000         1007.723         - 32.277
27      06     1040.000         1032.605         -  7.395
27      07     1040.000         1026.550         - 13.450
27      08     1040.000         1025.157         - 14.843
27      09     1040.000         1024.544         - 15.456
27      10     1040.000          844.883         -195.117
27      11     1040.000          836.559         -203.441
27      12     1040.000          964.721         - 75.279
27      13     1040.000          882.929         -157.071
27      14     1040.000          834.086         -205.914
27      15     1040.000          971.914         - 68.086
27      16     1040.000          872.678         -167.322
27      17     1040.000          851.079         -188.921
27      18     1040.000          901.939         -138.061
27      19     1040.000          858.249         -181.751
27      20     1040.000          859.746         -180.254
27      21     1040.000          901.651         -138.349
27      22     1040.000          841.569         -198.431
27      23     1040.000          954.057         - 85.943
27      24     1040.000          878.428         -161.572
27      25     1040.000          964.630         - 75.370
27      26     1040.000          862.632         -177.368
27      27     1040.000          901.939         -138.061
27      28     1040.000          905.193         -134.807
27      29     1040.000          940.901         - 99.099
27      30     1040.000          977.396         - 62.604
27      31     1040.000         1030.551         -  9.449
27      32     1040.000         1018.341         - 21.659
27      33     1040.000         1033.415         -  6.585
27      34     1040.000         1024.417         - 15.583
27      35     1040.000         1004.337         - 35.663
27      36     1040.000         1014.950         - 25.050
27      37     1040.000         1029.300         - 10.700
27      38     1040.000         1024.815         - 15.185
27      39     1040.000         1025.428         - 14.572
28      00     1040.000         1040.098         +  0.098
28      01     1040.000         1027.072         - 12.928
28      02     1040.000          994.798         - 45.202
28      03     1040.000         1014.858         - 25.142
28      04     1040.000          983.837         - 56.163
28      05     1040.000         1030.073         -  9.927
28      06     1040.000         1012.856         - 27.144
28      07     1040.000         1021.531         - 18.469
28      08     1040.000         1036.290         -  3.710
28      09     1040.000         1034.154         -  5.846
28      10     1040.000          864.791         -175.209
28      11     1040.000          862.234         -177.766
28      12     1040.000          942.584         - 97.416
28      13     1040.000          872.467         -167.533
28      14     1040.000          925.829         -114.171
28      15     1040.000          901.939         -138.061
28      16     1040.000          948.303         - 91.697
28      17     1040.000          925.778         -114.222
28      18     1040.000          939.694         -100.306
28      19     1040.000          901.939         -138.061
28      20     1040.000          886.103         -153.897
28      21     1040.000          901.939         -138.061
28      22     1040.000          901.943         -138.057
28      23     1040.000          958.384         - 81.616
28      24     1040.000          901.939         -138.061
28      25     1040.000          969.175         - 70.825
28      26     1040.000          936.394         -103.606
28      27     1040.000          842.268         -197.732
28      28     1040.000          955.495         - 84.505
28      29     1040.000          933.073         -106.927
28      30     1040.000         1030.911         -  9.089
28      31     1040.000         1024.403         - 15.597
28      32     1040.000         1009.127         - 30.873
28      33     1040.000         1003.733         - 36.267
28      34     1040.000         1036.337         -  3.663
28      35     1040.000         1044.085         +  4.085
28      36     1040.000         1028.107         - 11.893
28      37     1040.000         1030.371         -  9.629
28      38     1040.000         1030.821         -  9.179
28      39     1040.000         1038.338         -  1.662
29      00     1040.000         1037.954         -  2.046
29      01     1040.000         1024.388         - 15.612
29      02     1040.000         1037.302         -  2.698
29      03     1040.000         1027.014         - 12.986
29      04     1040.000         1025.371         - 14.629
29      05     1040.000         1024.388         - 15.612
29      06     1040.000         1012.026         - 27.974
29      07     1040.000         1021.850         - 18.150
29      08     1040.000         1031.181         -  8.819
29      09     1040.000         1029.954         - 10.046
29      10     1040.000          839.875         -200.125
29      11     1040.000          882.657         -157.343
29      12     1040.000          901.939         -138.061
29      13     1040.000          932.020         -107.980
29      14     1040.000          919.549         -120.451
29      15     1040.000          827.423         -212.577
29      16     1040.000          891.383         -148.617
29      17     1040.000          885.097         -154.903
29      18     1040.000          895.931         -144.069
29      19     1040.000          914.456         -125.544
29      20     1040.000          942.638         - 97.362
29      21     1040.000          948.586         - 91.414
29      22     1040.000          972.516         - 67.484
29      23     1040.000          948.444         - 91.556
29      24     1040.000          957.747         - 82.253
29      25     1040.000          921.297         -118.703
29      26     1040.000          935.940         -104.060
29      27     1040.000          865.594         -174.406
29      28     1040.000          941.636         - 98.364
29      29     1040.000          864.600         -175.400
29      30     1040.000         1050.000         + 10.000
29      31     1040.000         1035.147         -  4.853
29      32     1040.000         1021.379         - 18.621
29      33     1040.000         1029.434         - 10.566
29      34     1040.000         1035.303         -  4.697
29      35     1040.000         1044.338         +  4.338
29      36     1040.000         1035.397         -  4.603
29      37     1040.000         1025.228         - 14.772
29      38     1040.000         1026.724         - 13.276
29      39     1040.000         1037.699         -  2.301
30      00     1040.000         1017.084         - 22.916
30      01     1040.000          994.929         - 45.071
30      02     1040.000         1028.754         - 11.246
30      03     1040.000         1025.557         - 14.443
30      04     1040.000         1029.286         - 10.714
30      05     1040.000         1026.464         - 13.536
30      06     1040.000         1033.630         -  6.370
30      07     1040.000         1027.319         - 12.681
30      08     1040.000         1027.625         - 12.375
30      09     1040.000         1029.271         - 10.729
30      10     1040.000         1013.691         - 26.309
30      11     1040.000         1027.421         - 12.579
30      12     1040.000         1035.678         -  4.322
30      13     1040.000         1030.896         -  9.104
30      14     1040.000          983.817         - 56.183
30      15     1040.000         1021.822         - 18.178
30      16     1040.000          979.849         - 60.151
30      17     1040.000         1025.242         - 14.758
30      18     1040.000         1034.883         -  5.117
30      19     1040.000          984.639         - 55.361
30      20     1040.000         1026.594         - 13.406
30      21     1040.000         1008.608         - 31.392
30      22     1040.000         1027.101         - 12.899
30      23     1040.000         1033.630         -  6.370
30      24     1040.000          976.378         - 63.622
30      25     1040.000         1027.610         - 12.390
30      26     1040.000         1026.218         - 13.782
30      27     1040.000         1021.656         - 18.344
30      28     1040.000         1013.356         - 26.644
30      29     1040.000         1035.945         -  4.055
30      30     1040.000         1033.139         -  6.861
30      31     1040.000         1042.430         +  2.430
30      32     1040.000         1050.000         + 10.000
30      33     1040.000         1002.209         - 37.791
30      34     1040.000         1033.815         -  6.185
30      35     1040.000         1006.846         - 33.154
30      36     1040.000         1029.300         - 10.700
30      37     1040.000         1015.630         - 24.370
30      38     1040.000         1027.742         - 12.258
30      39     1040.000         1027.888         - 12.112
31      00     1040.000         1029.508         - 10.492
31      01     1040.000          996.257         - 43.743
31      02     1040.000          995.443         - 44.557
31      03     1040.000         1019.788         - 20.212
31      04     1040.000         1027.669         - 12.331
31      05     1040.000         1034.046         -  5.954
31      06     1040.000         1035.506         -  4.494
31      07     1040.000          975.179         - 64.821
31      08     1040.000         1030.701         -  9.299
31      09     1040.000         1029.597         - 10.403
31      10     1040.000         1033.231         -  6.769
31      11     1040.000         1023.386         - 16.614
31      12     1040.000         1030.581         -  9.419
31      13     1040.000         1028.857         - 11.143
31      14     1040.000         1040.211         +  0.211
31      15     1040.000         1025.457         - 14.543
31      16     1040.000         1031.001         -  8.999
31      17     1040.000         1036.558         -  3.442
31      18     1040.000         1014.196         - 25.804
31      19     1040.000         1031.181         -  8.819
31      20     1040.000         1029.523         - 10.477
31      21     1040.000         1028.386         - 11.614
31      22     1040.000         1029.078         - 10.922
31      23     1040.000         1030.581         -  9.419
31      24     1040.000         1031.755         -  8.245
31      25     1040.000         1011.253         - 28.747
31      26     1040.000         1024.488         - 15.512
31      27     1040.000         1034.031         -  5.969
31      28     1040.000         1033.954         -  6.046
31      29     1040.000         1022.448         - 17.552
31      30     1040.000         1050.000         + 10.000
31      31     1040.000         1039.546         -  0.454
31      32     1040.000         1044.524         +  4.524
31      33     1040.000         1025.959         - 14.041
31      34     1040.000         1031.377         -  8.623
31      35     1040.000         1029.983         - 10.017
31      36     1040.000         1040.554         +  0.554
31      37     1040.000         1034.634         -  5.366
31      38     1040.000         1012.932         - 27.068
31      39     1040.000         1027.654         - 12.346
32      00     1040.000         1031.287         -  8.713
32      01     1040.000         1017.203         - 22.797
32      02     1040.000         1031.634         -  8.366
32      03     1040.000         1021.822         - 18.178
32      04     1040.000         1018.462         - 21.538
32      05     1040.000         1017.443         - 22.557
32      06     1040.000          998.667         - 41.333
32      07     1040.000         1034.324         -  5.676
32      08     1040.000         1036.969         -  3.031
32      09     1040.000         1031.785         -  8.215
32      10     1040.000         1023.766         - 16.234
32      11     1040.000         1025.672         - 14.328
32      12     1040.000          976.102         - 63.898
32      13     1040.000         1035.631         -  4.369
32      14     1040.000         1025.171         - 14.829
32      15     1040.000         1025.787         - 14.213
32      16     1040.000         1025.672         - 14.328
32      17     1040.000         1032.635         -  7.365
32      18     1040.000         1024.388         - 15.612
32      19     1040.000         1021.490         - 18.510
32      20     1040.000         1027.698         - 12.302
32      21     1040.000         1024.332         - 15.668
32      22     1040.000         1038.675         -  1.325
32      23     1040.000         1025.686         - 14.314
32      24     1040.000         1009.449         - 30.551
32      25     1040.000         1027.698         - 12.302
32      26     1040.000         1025.314         - 14.686
32      27     1040.000         1035.147         -  4.853
32      28     1040.000         1031.031         -  8.969
32      29     1040.000         1027.727         - 12.273
32      30     1040.000         1027.581         - 12.419
32      31     1040.000         1026.999         - 13.001
32      32     1040.000         1050.000         + 10.000
32      33     1040.000         1007.320         - 32.680
32      34     1040.000         1026.189         - 13.811
32      35     1040.000         1033.063         -  6.937
32      36     1040.000         1028.577         - 11.423
32      37     1040.000         1031.619         -  8.381
32      38     1040.000          981.034         - 58.966
32      39     1040.000         1037.191         -  2.809
33      00     1040.000         1021.905         - 18.095
33      01     1040.000         1028.474         - 11.526
33      02     1040.000         1020.925         - 19.075
33      03     1040.000          983.139         - 56.861
33      04     1040.000          961.995         - 78.005
33      05     1040.000         1030.446         -  9.554
33      06     1040.000         1032.605         -  7.395
33      07     1040.000         1018.421         - 21.579
33      08     1040.000         1027.188         - 12.812
33      09     1040.000         1027.581         - 12.419
33      10     1040.000         1038.499         -  1.501
33      11     1040.000         1016.672         - 23.328
33      12     1040.000         1025.916         - 14.084
33      13     1040.000         1026.912         - 13.088
33      14     1040.000         1014.728         - 25.272
33      15     1040.000         1013.189         - 26.811
33      16     1040.000         1039.320         -  0.680
33      17     1040.000         1035.085         -  4.915
33      18     1040.000         1030.013         -  9.987
33      19     1040.000         1017.030         - 22.970
33      20     1040.000         1042.132         +  2.132
33      21     1040.000         1031.558         -  8.442
33      22     1040.000         1026.204         - 13.796
33      23     1040.000         1019.693         - 20.307
33      24     1040.000         1033.877         -  6.123
33      25     1040.000         1027.902         - 12.098
33      26     1040.000         1029.123         - 10.877
33      27     1040.000         1037.524         -  2.476
33      28     1040.000         1037.334         -  2.666
33      29     1040.000         1032.757         -  7.243
33      30     1040.000         1020.787         - 19.213
33      31     1040.000         1010.976         - 29.024
33      32     1040.000         1050.000         + 10.000
33      33     1040.000         1023.147         - 16.853
33      34     1040.000          999.710         - 40.290
33      35     1040.000         1010.825         - 29.175
33      36     1040.000         1029.448         - 10.552
33      37     1040.000         1011.001         - 28.999
33      38     1040.000         1018.045         - 21.955
33      39     1040.000         1019.666         - 20.334
34      00     1040.000         1008.879         - 31.121
34      01     1040.000         1023.161         - 16.839
34      02     1040.000         1032.559         -  7.441
34      03     1040.000          985.426         - 54.574
34      04     1040.000         1024.687         - 15.313
34      05     1040.000         1034.154         -  5.846
34      06     1040.000         1032.012         -  7.988
34      07     1040.000         1008.300         - 31.700
34      08     1040.000         1022.364         - 17.636
34      09     1040.000         1031.407         -  8.593
34      10     1040.000         1015.538         - 24.462
34      11     1040.000         1027.800         - 12.200
34      12     1040.000         1023.851         - 16.149
34      13     1040.000         1025.629         - 14.371
34      14     1040.000         1034.170         -  5.830
34      15     1040.000         1035.506         -  4.494
34      16     1040.000         1024.957         - 15.043
34      17     1040.000         1006.555         - 33.445
34      18     1040.000         1028.283         - 11.717
34      19     1040.000         1022.965         - 17.035
34      20     1040.000         1016.646         - 23.354
34      21     1040.000         1041.176         +  1.176
34      22     1040.000         1030.776         -  9.224
34      23     1040.000         1033.646         -  6.354
34      24     1040.000          977.052         - 62.948
34      25     1040.000         1030.506         -  9.494
34      26     1040.000         1017.951         - 22.049
34      27     1040.000         1028.916         - 11.084
34      28     1040.000         1050.000         + 10.000
34      29     1040.000         1026.464         - 13.536
34      30     1040.000         1008.805         - 31.195
34      31     1040.000         1009.524         - 30.476
34      32     1040.000         1014.950         - 25.050
34      33     1040.000         1029.597         - 10.403
34      34     1040.000         1019.421         - 20.579
34      35     1040.000         1015.237         - 24.763
34      36     1040.000         1050.000         + 10.000
34      37     1040.000         1026.811         - 13.189
34      38     1040.000         1043.799         +  3.799
34      39     1040.000         1039.578         -  0.422
35      00     1040.000          998.577         - 41.423
35      01     1040.000          998.814         - 41.186
35      02     1040.000          995.542         - 44.458
35      03     1040.000          997.389         - 42.611
35      04     1040.000         1024.559         - 15.441
35      05     1040.000         1010.649         - 29.351
35      06     1040.000         1021.145         - 18.855
35      07     1040.000         1027.712         - 12.288
35      08     1040.000         1031.997         -  8.003
35      09     1040.000         1033.892         -  6.108
35      10     1040.000         1034.510         -  5.490
35      11     1040.000          970.396         - 69.604
35      12     1040.000         1035.444         -  4.556
35      13     1040.000          995.739         - 44.261
35      14     1040.000         1027.319         - 12.681
35      15     1040.000         1031.634         -  8.366
35      16     1040.000         1030.401         -  9.599
35      17     1040.000         1012.689         - 27.311
35      18     1040.000         1040.652         +  0.652
35      19     1040.000         1029.256         - 10.744
35      20     1040.000         1020.389         - 19.611
35      21     1040.000         1035.741         -  4.259
35      22     1040.000         1011.443         - 28.557
35      23     1040.000         1017.804         - 22.196
35      24     1040.000         1017.951         - 22.049
35      25     1040.000         1044.372         +  4.372
35      26     1040.000         1016.275         - 23.725
35      27     1040.000         1028.049         - 11.951
35      28     1040.000         1027.072         - 12.928
35      29     1040.000         1021.642         - 18.358
35      30     1040.000         1016.685         - 23.315
35      31     1040.000         1028.151         - 11.849
35      32     1040.000         1013.240         - 26.760
35      33     1040.000         1028.283         - 11.717
35      34     1040.000         1028.357         - 11.643
35      35     1040.000         1033.569         -  6.431
35      36     1040.000         1038.050         -  1.950
35      37     1040.000         1032.727         -  7.273
35      38     1040.000         1034.294         -  5.706
