#row 1 Col 23 -> 37
18 53   72 212   76 216
19 53   76 212   80 216
20 53   80 212   84 216
21 53   84 212   88 216
22 53   88 212   92 216
23 53   92 212   96 216
24 53   96 212  100 216
25 53  100 212  104 216
26 53  104 212  108 216
27 53  108 212  112 216
28 53  112 212  116 216
29 53  116 212  120 216
30 53  120 212  124 216
31 53  124 212  128 216
32 53  128 212  132 216
33 53  132 212  136 216
34 53  136 212  140 216
35 53  140 212  144 216
36 53  144 212  148 216
37 53  148 212  152 216
38 53  152 212  156 216
39 53  156 212  160 216
40 53  160 212  164 216
41 53  164 212  168 216
42 53  168 212  172 216
43 53  172 212  176 216
44 53  176 212  180 216
45 53  180 212  184 216
46 53  184 212  188 216

#row 55 Col 14 -> 46
13 54   52 216   56 220
14 54   56 216   60 220
15 54   60 216   64 220
16 54   64 216   68 220
17 54   68 216   72 220
18 54   72 216   76 220
19 54   76 216   80 220
20 54   80 216   84 220
21 54   84 216   88 220
22 54   88 216   92 220
23 54   92 216   96 220
24 54   96 216  100 220
25 54  100 216  104 220
26 54  104 216  108 220
27 54  108 216  112 220
28 54  112 216  116 220
29 54  116 216  120 220
30 54  120 216  124 220
31 54  124 216  128 220
32 54  128 216  132 220
33 54  132 216  136 220
34 54  136 216  140 220
35 54  140 216  144 220
36 54  144 216  148 220
37 54  148 216  152 220
38 54  152 216  156 220
39 54  156 216  160 220
40 54  160 216  164 220
41 54  164 216  168 220
42 54  168 216  172 220
43 54  172 216  176 220
44 54  176 216  180 220
45 54  180 216  184 220

#row 56 Col 16 -> 44
15 55   60 220   64 224
16 55   64 220   68 224
17 55   68 220   72 224
18 55   72 220   76 224
19 55   76 220   80 224
20 55   80 220   84 224
21 55   84 220   88 224
22 55   88 220   92 224
23 55   92 220   96 224
24 55   96 220  100 224
25 55  100 220  104 224
26 55  104 220  108 224
27 55  108 220  112 224
28 55  112 220  116 224
29 55  116 220  120 224
30 55  120 220  124 224
31 55  124 220  128 224
32 55  128 220  132 224
33 55  132 220  136 224
34 55  136 220  140 224
35 55  140 220  144 224
36 55  144 220  148 224
37 55  148 220  152 224
38 55  152 220  156 224
39 55  156 220  160 224
40 55  160 220  164 224
41 55  164 220  168 224
42 55  168 220  172 224
43 55  172 220  176 224

#row 57 Col 18 -> 42
17 56   68 224   72 228
18 56   72 224   76 228
19 56   76 224   80 228
20 56   80 224   84 228
21 56   84 224   88 228
22 56   88 224   92 228
23 56   92 224   96 228
24 56   96 224  100 228
25 56  100 224  104 228
26 56  104 224  108 228
27 56  108 224  112 228
28 56  112 224  116 228
29 56  116 224  120 228
30 56  120 224  124 228
31 56  124 224  128 228
32 56  128 224  132 228
33 56  132 224  136 228
34 56  136 224  140 228
35 56  140 224  144 228
36 56  144 224  148 228
37 56  148 224  152 228
38 56  152 224  156 228
39 56  156 224  160 228
40 56  160 224  164 228
41 56  164 224  168 228

#row 58 Col 20 -> 40
19 57   76 228   80 232
20 57   80 228   84 232
21 57   84 228   88 232
22 57   88 228   92 232
23 57   92 228   96 232
24 57   96 228  100 232
25 57  100 228  104 232
26 57  104 228  108 232
27 57  108 228  112 232
28 57  112 228  116 232
29 57  116 228  120 232
30 57  120 228  124 232
31 57  124 228  128 232
32 57  128 228  132 232
33 57  132 228  136 232
34 57  136 228  140 232
35 57  140 228  144 232
36 57  144 228  148 232
37 57  148 228  152 232
38 57  152 228  156 232
39 57  156 228  160 232

#row 59 Col 23 -> 37
22 58   88 232   92 236
23 58   92 232   96 236
24 58   96 232  100 236
25 58  100 232  104 236
26 58  104 232  108 236
27 58  108 232  112 236
28 58  112 232  116 236
29 58  116 232  120 236
30 58  120 232  124 236
31 58  124 232  128 236
32 58  128 232  132 236
33 58  132 232  136 236
34 58  136 232  140 236
35 58  140 232  144 236
36 58  144 232  148 236

